X,Y,Z,ENERGY VALUE
85,18,93,-1.0
85,18,94,-1.0
85,18,95,-1.0
85,19,76,169008.10565851477
85,19,77,160480.01812955394
85,19,78,-1.0
85,19,79,-1.0
85,19,80,-1.0
85,19,81,-1.0
85,19,82,-1.0
85,19,83,-1.0
85,19,84,-1.0
85,19,85,-1.0
85,19,86,-1.0
85,19,87,-1.0
85,19,88,-1.0
85,19,89,-1.0
85,19,90,-1.0
85,19,91,-1.0
85,19,92,-1.0
85,19,93,-1.0
85,19,94,-1.0
85,19,95,-1.0
85,20,76,170786.74292144412
85,20,77,162374.52788665373
85,20,78,-1.0
85,20,79,-1.0
85,20,80,-1.0
85,20,81,-1.0
85,20,82,-1.0
85,20,83,-1.0
85,20,84,-1.0
85,20,85,-1.0
85,20,86,-1.0
85,20,87,-1.0
85,20,88,-1.0
85,20,89,-1.0
85,20,90,-1.0
85,20,91,-1.0
85,20,92,-1.0
85,20,93,-1.0
85,20,94,-1.0
85,20,95,-1.0
85,21,76,176858.99159732444
85,21,77,156110.42322807718
85,21,78,-1.0
85,21,79,-1.0
85,21,80,-1.0
85,21,81,-1.0
85,21,82,-1.0
85,21,83,-1.0
85,21,84,-1.0
85,21,85,-1.0
85,21,86,-1.0
85,21,87,-1.0
85,21,88,-1.0
85,21,89,-1.0
85,21,90,-1.0
85,21,91,-1.0
85,21,92,-1.0
85,21,93,-1.0
85,21,94,-1.0
85,21,95,-1.0
85,22,76,172725.47687922575
85,22,77,164101.97721765708
85,22,78,-1.0
85,22,79,-1.0
85,22,80,-1.0
85,22,81,-1.0
85,22,82,-1.0
85,22,83,-1.0
85,22,84,-1.0
85,22,85,-1.0
85,22,86,-1.0
85,22,87,-1.0
85,22,88,-1.0
85,22,89,-1.0
85,22,90,-1.0
85,22,91,-1.0
85,22,92,-1.0
85,22,93,-1.0
85,22,94,-1.0
85,22,95,-1.0
85,23,76,169548.59906502243
85,23,77,158352.24522561306
85,23,78,-1.0
85,23,79,-1.0
85,23,80,-1.0
85,23,81,-1.0
85,23,82,-1.0
85,23,83,-1.0
85,23,84,-1.0
85,23,85,-1.0
85,23,86,-1.0
85,23,87,-1.0
85,23,88,-1.0
85,23,89,-1.0
85,23,90,-1.0
85,23,91,-1.0
85,23,92,-1.0
85,23,93,-1.0
85,23,94,-1.0
85,23,95,-1.0
85,24,76,169992.29526192317
85,24,77,165732.1669217869
85,24,78,-1.0
85,24,79,-1.0
85,24,80,-1.0
85,24,81,-1.0
85,24,82,-1.0
85,24,83,-1.0
85,24,84,-1.0
85,24,85,-1.0
85,24,86,-1.0
85,24,87,-1.0
85,24,88,-1.0
85,24,89,-1.0
85,24,90,-1.0
85,24,91,-1.0
85,24,92,-1.0
85,24,93,-1.0
85,24,94,-1.0
85,24,95,-1.0
85,25,76,174691.80985834243
85,25,77,158898.22034349394
85,25,78,-1.0
85,25,79,-1.0
85,25,80,-1.0
85,25,81,-1.0
85,25,82,-1.0
85,25,83,-1.0
85,25,84,-1.0
85,25,85,-1.0
85,25,86,-1.0
85,25,87,-1.0
85,25,88,-1.0
85,25,89,-1.0
85,25,90,-1.0
85,25,91,-1.0
85,25,92,-1.0
85,25,93,-1.0
85,25,94,-1.0
85,25,95,-1.0
85,26,76,173038.54454769497
85,26,77,166010.6394333512
85,26,78,-1.0
85,26,79,-1.0
85,26,80,-1.0
85,26,81,-1.0
85,26,82,-1.0
85,26,83,-1.0
85,26,84,-1.0
85,26,85,-1.0
85,26,86,-1.0
85,26,87,-1.0
85,26,88,-1.0
85,26,89,-1.0
85,26,90,-1.0
85,26,91,-1.0
85,26,92,-1.0
85,26,93,-1.0
85,26,94,-1.0
85,26,95,-1.0
85,27,76,172015.27901472262
85,27,77,165882.6487644691
85,27,78,-1.0
85,27,79,-1.0
85,27,80,-1.0
85,27,81,-1.0
85,27,82,-1.0
85,27,83,-1.0
85,27,84,-1.0
85,27,85,-1.0
85,27,86,-1.0
85,27,87,-1.0
85,27,88,-1.0
85,27,89,-1.0
85,27,90,-1.0
85,27,91,-1.0
85,27,92,-1.0
85,27,93,-1.0
85,27,94,-1.0
85,27,95,-1.0
85,28,76,175638.4621113411
85,28,77,162028.87015438516
85,28,78,-1.0
85,28,79,-1.0
85,28,80,-1.0
85,28,81,-1.0
85,28,82,-1.0
85,28,83,-1.0
85,28,84,-1.0
85,28,85,-1.0
85,28,86,-1.0
85,28,87,-1.0
85,28,88,-1.0
85,28,89,-1.0
85,28,90,-1.0
85,28,91,-1.0
85,28,92,-1.0
85,28,93,-1.0
85,28,94,-1.0
85,28,95,-1.0
85,29,76,172221.91869525865
85,29,77,161437.05877795804
85,29,78,-1.0
85,29,79,-1.0
85,29,80,-1.0
85,29,81,-1.0
85,29,82,-1.0
85,29,83,-1.0
85,29,84,-1.0
85,29,85,-1.0
85,29,86,-1.0
85,29,87,-1.0
85,29,88,-1.0
85,29,89,-1.0
85,29,90,-1.0
85,29,91,-1.0
85,29,92,-1.0
85,29,93,-1.0
85,29,94,-1.0
85,29,95,-1.0
85,30,76,176442.4702867924
85,30,77,161132.41218387205
85,30,78,-1.0
85,30,79,-1.0
85,30,80,-1.0
85,30,81,-1.0
85,30,82,-1.0
85,30,83,-1.0
85,30,84,-1.0
85,30,85,-1.0
85,30,86,-1.0
85,30,87,-1.0
85,30,88,-1.0
85,30,89,-1.0
85,30,90,-1.0
85,30,91,-1.0
85,30,92,-1.0
85,30,93,-1.0
85,30,94,-1.0
85,30,95,-1.0
85,31,76,170183.68421256205
85,31,77,166188.31163998425
85,31,78,-1.0
85,31,79,-1.0
85,31,80,-1.0
85,31,81,-1.0
85,31,82,-1.0
85,31,83,-1.0
85,31,84,-1.0
85,31,85,-1.0
85,31,86,-1.0
85,31,87,-1.0
85,31,88,-1.0
85,31,89,-1.0
85,31,90,-1.0
85,31,91,-1.0
85,31,92,-1.0
85,31,93,-1.0
85,31,94,-1.0
85,31,95,-1.0
85,32,76,175711.6745260327
85,32,77,155434.67677475227
85,32,78,-1.0
85,32,79,-1.0
85,32,80,-1.0
85,32,81,-1.0
85,32,82,-1.0
85,32,83,-1.0
85,32,84,-1.0
85,32,85,-1.0
85,32,86,-1.0
85,32,87,-1.0
85,32,88,-1.0
85,32,89,-1.0
85,32,90,-1.0
85,32,91,-1.0
85,32,92,-1.0
85,32,93,-1.0
85,32,94,-1.0
85,32,95,-1.0
85,33,76,167721.07926139716
85,33,77,158959.17080842808
85,33,78,-1.0
85,33,79,-1.0
85,33,80,-1.0
85,33,81,-1.0
85,33,82,-1.0
85,33,83,-1.0
85,33,84,-1.0
85,33,85,-1.0
85,33,86,-1.0
85,33,87,-1.0
85,33,88,-1.0
85,33,89,-1.0
85,33,90,-1.0
85,33,91,-1.0
85,33,92,-1.0
85,33,93,-1.0
85,33,94,-1.0
85,33,95,-1.0
85,34,76,165431.97395735196
85,34,77,157905.6653775853
85,34,78,-1.0
85,34,79,-1.0
85,34,80,-1.0
85,34,81,-1.0
85,34,82,-1.0
85,34,83,-1.0
85,34,84,-1.0
85,34,85,-1.0
85,34,86,-1.0
85,34,87,-1.0
85,34,88,-1.0
85,34,89,-1.0
85,34,90,-1.0
85,34,91,-1.0
85,34,92,-1.0
85,34,93,-1.0
85,34,94,-1.0
85,34,95,-1.0
85,35,76,172965.31229810734
85,35,77,160249.615711019
85,35,78,-1.0
85,35,79,-1.0
85,35,80,-1.0
85,35,81,-1.0
85,35,82,-1.0
85,35,83,-1.0
85,35,84,-1.0
85,35,85,-1.0
85,35,86,-1.0
85,35,87,-1.0
85,35,88,-1.0
85,35,89,-1.0
85,35,90,-1.0
85,35,91,-1.0
85,35,92,-1.0
85,35,93,-1.0
85,35,94,-1.0
85,35,95,-1.0
85,36,76,170304.63414186076
85,36,77,160917.90354782625
85,36,78,-1.0
85,36,79,-1.0
85,36,80,-1.0
85,36,81,-1.0
85,36,82,-1.0
85,36,83,-1.0
85,36,84,-1.0
85,36,85,-1.0
85,36,86,-1.0
85,36,87,-1.0
85,36,88,-1.0
85,36,89,-1.0
85,36,90,-1.0
85,36,91,-1.0
85,36,92,-1.0
85,36,93,-1.0
85,36,94,-1.0
85,36,95,-1.0
85,37,76,165607.5163855518
85,37,77,163978.86871830412
85,37,78,-1.0
85,37,79,-1.0
85,37,80,-1.0
85,37,81,-1.0
85,37,82,-1.0
85,37,83,-1.0
85,37,84,-1.0
85,37,85,-1.0
85,37,86,-1.0
85,37,87,-1.0
85,37,88,-1.0
85,37,89,-1.0
85,37,90,-1.0
85,37,91,-1.0
85,37,92,-1.0
85,37,93,-1.0
85,37,94,-1.0
85,37,95,-1.0
85,38,76,169679.62159389505
85,38,77,162621.43852302796
85,38,78,-1.0
85,38,79,-1.0
85,38,80,-1.0
85,38,81,-1.0
85,38,82,-1.0
85,38,83,-1.0
85,38,84,-1.0
85,38,85,-1.0
85,38,86,-1.0
85,38,87,-1.0
85,38,88,-1.0
85,38,89,-1.0
85,38,90,-1.0
85,38,91,-1.0
85,38,92,-1.0
85,38,93,-1.0
85,38,94,-1.0
85,38,95,-1.0
85,39,76,170412.02050600335
85,39,77,163954.6708517729
85,39,78,-1.0
85,39,79,-1.0
85,39,80,-1.0
85,39,81,-1.0
85,39,82,-1.0
85,39,83,-1.0
85,39,84,-1.0
85,39,85,-1.0
85,39,86,-1.0
85,39,87,-1.0
85,39,88,-1.0
85,39,89,-1.0
85,39,90,-1.0
85,39,91,-1.0
85,39,92,-1.0
85,39,93,-1.0
85,39,94,-1.0
85,39,95,-1.0
85,40,76,170379.01966197966
85,40,77,166019.60462191366
85,40,78,-1.0
85,40,79,-1.0
85,40,80,-1.0
85,40,81,-1.0
85,40,82,-1.0
85,40,83,-1.0
85,40,84,-1.0
85,40,85,-1.0
85,40,86,-1.0
85,40,87,-1.0
85,40,88,-1.0
85,40,89,-1.0
85,40,90,-1.0
85,40,91,-1.0
85,40,92,-1.0
85,40,93,-1.0
85,40,94,-1.0
85,40,95,-1.0
85,41,76,167040.9474670978
85,41,77,161412.13361310642
85,41,78,-1.0
85,41,79,-1.0
85,41,80,-1.0
85,41,81,-1.0
85,41,82,-1.0
85,41,83,-1.0
85,41,84,-1.0
85,41,85,-1.0
85,41,86,-1.0
85,41,87,-1.0
85,41,88,-1.0
85,41,89,-1.0
85,41,90,-1.0
85,41,91,-1.0
85,41,92,-1.0
85,41,93,-1.0
85,41,94,-1.0
85,41,95,-1.0
85,42,76,170186.63695747685
85,42,77,160933.71993625243
85,42,78,-1.0
85,42,79,-1.0
85,42,80,-1.0
85,42,81,-1.0
85,42,82,-1.0
85,42,83,-1.0
85,42,84,-1.0
85,42,85,-1.0
85,42,86,-1.0
85,42,87,-1.0
85,42,88,-1.0
85,42,89,-1.0
85,42,90,-1.0
85,42,91,-1.0
85,42,92,-1.0
85,42,93,-1.0
85,42,94,-1.0
85,42,95,-1.0
85,43,76,168741.61049004077
85,43,77,160604.5254285035
85,43,78,-1.0
85,43,79,-1.0
85,43,80,-1.0
85,43,81,-1.0
85,43,82,-1.0
85,43,83,-1.0
85,43,84,-1.0
85,43,85,-1.0
85,43,86,-1.0
85,43,87,-1.0
85,43,88,-1.0
85,43,89,-1.0
85,43,90,-1.0
85,43,91,-1.0
85,43,92,-1.0
85,43,93,-1.0
85,43,94,-1.0
85,43,95,-1.0
85,44,76,172172.27670986086
85,44,77,158219.4105380439
85,44,78,-1.0
85,44,79,-1.0
85,44,80,-1.0
85,44,81,-1.0
85,44,82,-1.0
85,44,83,-1.0
85,44,84,-1.0
85,44,85,-1.0
85,44,86,-1.0
85,44,87,-1.0
85,44,88,-1.0
85,44,89,-1.0
85,44,90,-1.0
85,44,91,-1.0
85,44,92,-1.0
85,44,93,-1.0
85,44,94,-1.0
85,44,95,-1.0
85,45,76,172101.53429611717
85,45,77,160128.3070114255
85,45,78,-1.0
85,45,79,-1.0
85,45,80,-1.0
85,45,81,-1.0
85,45,82,-1.0
85,45,83,-1.0
85,45,84,-1.0
85,45,85,-1.0
85,45,86,-1.0
85,45,87,-1.0
85,45,88,-1.0
85,45,89,-1.0
85,45,90,-1.0
85,45,91,-1.0
85,45,92,-1.0
85,45,93,-1.0
85,45,94,-1.0
85,45,95,-1.0
85,46,76,168613.05663266845
85,46,77,162271.3629506284
85,46,78,-1.0
85,46,79,-1.0
85,46,80,-1.0
85,46,81,-1.0
85,46,82,-1.0
85,46,83,-1.0
85,46,84,-1.0
85,46,85,-1.0
85,46,86,-1.0
85,46,87,-1.0
85,46,88,-1.0
85,46,89,-1.0
85,46,90,-1.0
85,46,91,-1.0
85,46,92,-1.0
85,46,93,-1.0
85,46,94,-1.0
85,46,95,-1.0
85,47,76,168918.90784077314
85,47,77,164103.63778476737
85,47,78,-1.0
85,47,79,-1.0
85,47,80,-1.0
85,47,81,-1.0
85,47,82,-1.0
85,47,83,-1.0
85,47,84,-1.0
85,47,85,-1.0
85,47,86,-1.0
85,47,87,-1.0
85,47,88,-1.0
85,47,89,-1.0
85,47,90,-1.0
85,47,91,-1.0
85,47,92,-1.0
85,47,93,-1.0
85,47,94,-1.0
85,47,95,-1.0
85,48,76,172979.70805549208
85,48,77,160174.6276730308
85,48,78,-1.0
85,48,79,-1.0
85,48,80,-1.0
85,48,81,-1.0
85,48,82,-1.0
85,48,83,-1.0
85,48,84,-1.0
85,48,85,-1.0
85,48,86,-1.0
85,48,87,-1.0
85,48,88,-1.0
85,48,89,-1.0
85,48,90,-1.0
85,48,91,-1.0
85,48,92,-1.0
85,48,93,-1.0
85,48,94,-1.0
85,48,95,-1.0
85,49,76,172590.80219834403
85,49,77,165982.4231631669
85,49,78,-1.0
85,49,79,-1.0
85,49,80,-1.0
85,49,81,-1.0
85,49,82,-1.0
85,49,83,-1.0
85,49,84,-1.0
85,49,85,-1.0
85,49,86,-1.0
85,49,87,-1.0
85,49,88,-1.0
85,49,89,-1.0
85,49,90,-1.0
85,49,91,-1.0
85,49,92,-1.0
85,49,93,-1.0
85,49,94,-1.0
85,49,95,-1.0
85,50,76,171225.24764043346
85,50,77,162167.5637566951
85,50,78,-1.0
85,50,79,-1.0
85,50,80,-1.0
85,50,81,-1.0
85,50,82,-1.0
85,50,83,-1.0
85,50,84,-1.0
85,50,85,-1.0
85,50,86,-1.0
85,50,87,-1.0
85,50,88,-1.0
85,50,89,-1.0
85,50,90,-1.0
85,50,91,-1.0
85,50,92,-1.0
85,50,93,-1.0
85,50,94,-1.0
85,50,95,-1.0
85,51,76,170326.12557037448
85,51,77,160506.8748463246
85,51,78,-1.0
85,51,79,-1.0
85,51,80,-1.0
85,51,81,-1.0
85,51,82,-1.0
85,51,83,-1.0
85,51,84,-1.0
85,51,85,-1.0
85,51,86,-1.0
85,51,87,-1.0
85,51,88,-1.0
85,51,89,-1.0
85,51,90,-1.0
85,51,91,-1.0
85,51,92,-1.0
85,51,93,-1.0
85,51,94,-1.0
85,51,95,-1.0
85,52,76,170520.77976350274
85,52,77,166875.17283899212
85,52,78,-1.0
85,52,79,-1.0
85,52,80,-1.0
85,52,81,-1.0
85,52,82,-1.0
85,52,83,-1.0
85,52,84,-1.0
85,52,85,-1.0
85,52,86,-1.0
85,52,87,-1.0
85,52,88,-1.0
85,52,89,-1.0
85,52,90,-1.0
85,52,91,-1.0
85,52,92,-1.0
85,52,93,-1.0
85,52,94,-1.0
85,52,95,-1.0
85,53,76,174823.81106736342
85,53,77,160378.18747091317
85,53,78,-1.0
85,53,79,-1.0
85,53,80,-1.0
85,53,81,-1.0
85,53,82,-1.0
85,53,83,-1.0
85,53,84,-1.0
85,53,85,-1.0
85,53,86,-1.0
85,53,87,-1.0
85,53,88,-1.0
85,53,89,-1.0
85,53,90,-1.0
85,53,91,-1.0
85,53,92,-1.0
85,53,93,-1.0
85,53,94,-1.0
85,53,95,-1.0
85,54,76,172355.7004748427
85,54,77,164481.64895300515
85,54,78,-1.0
85,54,79,-1.0
85,54,80,-1.0
85,54,81,-1.0
85,54,82,-1.0
85,54,83,-1.0
85,54,84,-1.0
85,54,85,-1.0
85,54,86,-1.0
85,54,87,-1.0
85,54,88,-1.0
85,54,89,-1.0
85,54,90,-1.0
85,54,91,-1.0
85,54,92,-1.0
85,54,93,-1.0
85,54,94,-1.0
85,54,95,-1.0
85,55,76,164209.32737121842
85,55,77,162449.98026937625
85,55,78,-1.0
85,55,79,-1.0
85,55,80,-1.0
85,55,81,-1.0
85,55,82,-1.0
85,55,83,-1.0
85,55,84,-1.0
85,55,85,-1.0
85,55,86,-1.0
85,55,87,-1.0
85,55,88,-1.0
85,55,89,-1.0
85,55,90,-1.0
85,55,91,-1.0
85,55,92,-1.0
85,55,93,-1.0
85,55,94,-1.0
85,55,95,-1.0
85,56,76,165939.7978627835
85,56,77,159308.80659018946
85,56,78,-1.0
85,56,79,-1.0
85,56,80,-1.0
85,56,81,-1.0
85,56,82,-1.0
85,56,83,-1.0
85,56,84,-1.0
85,56,85,-1.0
85,56,86,-1.0
85,56,87,-1.0
85,56,88,-1.0
85,56,89,-1.0
85,56,90,-1.0
85,56,91,-1.0
85,56,92,-1.0
85,56,93,-1.0
85,56,94,-1.0
85,56,95,-1.0
85,57,76,174342.30799155709
85,57,77,164771.12514961354
85,57,78,-1.0
85,57,79,-1.0
85,57,80,-1.0
85,57,81,-1.0
85,57,82,-1.0
85,57,83,-1.0
85,57,84,-1.0
85,57,85,-1.0
85,57,86,-1.0
85,57,87,-1.0
85,57,88,-1.0
85,57,89,-1.0
85,57,90,-1.0
85,57,91,-1.0
85,57,92,-1.0
85,57,93,-1.0
85,57,94,-1.0
85,57,95,-1.0
85,58,76,173567.0298918896
85,58,77,166168.87772914092
85,58,78,-1.0
85,58,79,-1.0
85,58,80,-1.0
85,58,81,-1.0
85,58,82,-1.0
85,58,83,-1.0
85,58,84,-1.0
85,58,85,-1.0
85,58,86,-1.0
85,58,87,-1.0
85,58,88,-1.0
85,58,89,-1.0
85,58,90,-1.0
85,58,91,-1.0
85,58,92,-1.0
85,58,93,-1.0
85,58,94,-1.0
85,58,95,-1.0
85,59,76,175090.49857393294
85,59,77,166415.55649325319
85,59,78,-1.0
85,59,79,-1.0
85,59,80,-1.0
85,59,81,-1.0
85,59,82,-1.0
85,59,83,-1.0
85,59,84,-1.0
85,59,85,-1.0
85,59,86,-1.0
85,59,87,-1.0
85,59,88,-1.0
85,59,89,-1.0
85,59,90,-1.0
85,59,91,-1.0
85,59,92,-1.0
85,59,93,-1.0
85,59,94,-1.0
85,59,95,-1.0
85,60,76,172732.54178899506
85,60,77,166152.25137678496
85,60,78,-1.0
85,60,79,-1.0
85,60,80,-1.0
85,60,81,-1.0
85,60,82,-1.0
85,60,83,-1.0
85,60,84,-1.0
85,60,85,-1.0
85,60,86,-1.0
85,60,87,-1.0
85,60,88,-1.0
85,60,89,-1.0
85,60,90,-1.0
85,60,91,-1.0
85,60,92,-1.0
85,60,93,-1.0
85,60,94,-1.0
85,60,95,-1.0
85,61,76,172333.36215018993
85,61,77,166535.37386000776
85,61,78,-1.0
85,61,79,-1.0
85,61,80,-1.0
85,61,81,-1.0
85,61,82,-1.0
85,61,83,-1.0
85,61,84,-1.0
85,61,85,-1.0
85,61,86,-1.0
85,61,87,-1.0
85,61,88,-1.0
85,61,89,-1.0
85,61,90,-1.0
85,61,91,-1.0
85,61,92,-1.0
85,61,93,-1.0
85,61,94,-1.0
85,61,95,-1.0
85,62,76,172068.416669273
85,62,77,163235.5329731298
85,62,78,-1.0
85,62,79,-1.0
85,62,80,-1.0
85,62,81,-1.0
85,62,82,-1.0
85,62,83,-1.0
85,62,84,-1.0
85,62,85,-1.0
85,62,86,-1.0
85,62,87,-1.0
85,62,88,-1.0
85,62,89,-1.0
85,62,90,-1.0
85,62,91,-1.0
85,62,92,-1.0
85,62,93,-1.0
85,62,94,-1.0
85,62,95,-1.0
85,63,76,172603.8547162924
85,63,77,170866.82643871446
85,63,78,-1.0
85,63,79,-1.0
85,63,80,-1.0
85,63,81,-1.0
85,63,82,-1.0
85,63,83,-1.0
85,63,84,-1.0
85,63,85,-1.0
85,63,86,-1.0
85,63,87,-1.0
85,63,88,-1.0
85,63,89,-1.0
85,63,90,-1.0
85,63,91,-1.0
85,63,92,-1.0
85,63,93,-1.0
85,63,94,-1.0
85,63,95,-1.0
85,64,76,171383.351048364
85,64,77,157636.2912410067
85,64,78,-1.0
85,64,79,-1.0
85,64,80,-1.0
85,64,81,-1.0
85,64,82,-1.0
85,64,83,-1.0
85,64,84,-1.0
85,64,85,-1.0
85,64,86,-1.0
85,64,87,-1.0
85,64,88,-1.0
85,64,89,-1.0
85,64,90,-1.0
85,64,91,-1.0
85,64,92,-1.0
85,64,93,-1.0
85,64,94,-1.0
85,64,95,-1.0
85,65,76,167177.44532957245
85,65,77,162686.82404885825
85,65,78,-1.0
85,65,79,-1.0
85,65,80,-1.0
85,65,81,-1.0
85,65,82,-1.0
85,65,83,-1.0
85,65,84,-1.0
85,65,85,-1.0
85,65,86,-1.0
85,65,87,-1.0
85,65,88,-1.0
85,65,89,-1.0
85,65,90,-1.0
85,65,91,-1.0
85,65,92,-1.0
85,65,93,-1.0
85,65,94,-1.0
85,65,95,-1.0
85,66,76,171742.468019508
85,66,77,161358.3804443261
85,66,78,-1.0
85,66,79,-1.0
85,66,80,-1.0
85,66,81,-1.0
85,66,82,-1.0
85,66,83,-1.0
85,66,84,-1.0
85,66,85,-1.0
85,66,86,-1.0
85,66,87,-1.0
85,66,88,-1.0
85,66,89,-1.0
85,66,90,-1.0
85,66,91,-1.0
85,66,92,-1.0
85,66,93,-1.0
85,66,94,-1.0
85,66,95,-1.0
85,67,76,171670.90885144463
85,67,77,166215.3363472508
85,67,78,-1.0
85,67,79,-1.0
85,67,80,-1.0
85,67,81,-1.0
85,67,82,-1.0
85,67,83,-1.0
85,67,84,-1.0
85,67,85,-1.0
85,67,86,-1.0
85,67,87,-1.0
85,67,88,-1.0
85,67,89,-1.0
85,67,90,-1.0
85,67,91,-1.0
85,67,92,-1.0
85,67,93,-1.0
85,67,94,-1.0
85,67,95,-1.0
85,68,76,171213.8655629401
85,68,77,162191.82541440753
85,68,78,-1.0
85,68,79,-1.0
85,68,80,-1.0
85,68,81,-1.0
85,68,82,-1.0
85,68,83,-1.0
85,68,84,-1.0
85,68,85,-1.0
85,68,86,-1.0
85,68,87,-1.0
85,68,88,-1.0
85,68,89,-1.0
85,68,90,-1.0
85,68,91,-1.0
85,68,92,-1.0
85,68,93,-1.0
85,68,94,-1.0
85,68,95,-1.0
85,69,76,169123.5065441633
85,69,77,158595.99249601658
85,69,78,-1.0
85,69,79,-1.0
85,69,80,-1.0
85,69,81,-1.0
85,69,82,-1.0
85,69,83,-1.0
85,69,84,-1.0
85,69,85,-1.0
85,69,86,-1.0
85,69,87,-1.0
85,69,88,-1.0
85,69,89,-1.0
85,69,90,-1.0
85,69,91,-1.0
85,69,92,-1.0
85,69,93,-1.0
85,69,94,-1.0
85,69,95,-1.0
85,70,76,171918.1188221806
85,70,77,160169.8424508054
85,70,78,-1.0
85,70,79,-1.0
85,70,80,-1.0
85,70,81,-1.0
85,70,82,-1.0
85,70,83,-1.0
85,70,84,-1.0
85,70,85,-1.0
85,70,86,-1.0
85,70,87,-1.0
85,70,88,-1.0
85,70,89,-1.0
85,70,90,-1.0
85,70,91,-1.0
85,70,92,-1.0
85,70,93,-1.0
85,70,94,-1.0
85,70,95,-1.0
85,71,76,170000.49429107032
85,71,77,162018.61387389185
85,71,78,-1.0
85,71,79,-1.0
85,71,80,-1.0
85,71,81,-1.0
85,71,82,-1.0
85,71,83,-1.0
85,71,84,-1.0
85,71,85,-1.0
85,71,86,-1.0
85,71,87,-1.0
85,71,88,-1.0
85,71,89,-1.0
85,71,90,-1.0
85,71,91,-1.0
85,71,92,-1.0
85,71,93,-1.0
85,71,94,-1.0
85,71,95,-1.0
85,72,76,171087.15235490937
85,72,77,160849.0299029236
85,72,78,-1.0
85,72,79,-1.0
85,72,80,-1.0
85,72,81,-1.0
85,72,82,-1.0
85,72,83,-1.0
85,72,84,-1.0
85,72,85,-1.0
85,72,86,-1.0
85,72,87,-1.0
85,72,88,-1.0
85,72,89,-1.0
85,72,90,-1.0
85,72,91,-1.0
85,72,92,-1.0
85,72,93,-1.0
85,72,94,-1.0
85,72,95,-1.0
85,73,76,173646.24442210235
85,73,77,160648.3991608221
85,73,78,-1.0
85,73,79,-1.0
85,73,80,-1.0
85,73,81,-1.0
85,73,82,-1.0
85,73,83,-1.0
85,73,84,-1.0
85,73,85,-1.0
85,73,86,-1.0
85,73,87,-1.0
85,73,88,-1.0
85,73,89,-1.0
85,73,90,-1.0
85,73,91,-1.0
85,73,92,-1.0
85,73,93,-1.0
85,73,94,-1.0
85,73,95,-1.0
85,74,76,170397.47547246306
85,74,77,157448.25060631215
85,74,78,-1.0
85,74,79,-1.0
85,74,80,-1.0
85,74,81,-1.0
85,74,82,-1.0
85,74,83,-1.0
85,74,84,-1.0
85,74,85,-1.0
85,74,86,-1.0
85,74,87,-1.0
85,74,88,-1.0
85,74,89,-1.0
85,74,90,-1.0
85,74,91,-1.0
85,74,92,-1.0
85,74,93,-1.0
85,74,94,-1.0
85,74,95,-1.0
86,0,76,171440.53627181423
86,0,77,163662.59119207654
86,0,78,-1.0
86,0,79,-1.0
86,0,80,-1.0
86,0,81,-1.0
86,0,82,-1.0
86,0,83,-1.0
86,0,84,-1.0
86,0,85,-1.0
86,0,86,-1.0
86,0,87,-1.0
86,0,88,-1.0
86,0,89,-1.0
86,0,90,-1.0
86,0,91,-1.0
86,0,92,-1.0
86,0,93,-1.0
86,0,94,-1.0
86,0,95,-1.0
86,1,76,173710.63469031086
86,1,77,160571.99740085087
86,1,78,-1.0
86,1,79,-1.0
86,1,80,-1.0
86,1,81,-1.0
86,1,82,-1.0
86,1,83,-1.0
86,1,84,-1.0
86,1,85,-1.0
86,1,86,-1.0
86,1,87,-1.0
86,1,88,-1.0
86,1,89,-1.0
86,1,90,-1.0
86,1,91,-1.0
86,1,92,-1.0
86,1,93,-1.0
86,1,94,-1.0
86,1,95,-1.0
86,2,76,169725.75859827653
86,2,77,165246.50343491047
86,2,78,-1.0
86,2,79,-1.0
86,2,80,-1.0
86,2,81,-1.0
86,2,82,-1.0
86,2,83,-1.0
86,2,84,-1.0
86,2,85,-1.0
86,2,86,-1.0
86,2,87,-1.0
86,2,88,-1.0
86,2,89,-1.0
86,2,90,-1.0
86,2,91,-1.0
86,2,92,-1.0
86,2,93,-1.0
86,2,94,-1.0
86,2,95,-1.0
86,3,76,173344.277155194
86,3,77,162343.1795082892
86,3,78,-1.0
86,3,79,-1.0
86,3,80,-1.0
86,3,81,-1.0
86,3,82,-1.0
86,3,83,-1.0
86,3,84,-1.0
86,3,85,-1.0
86,3,86,-1.0
86,3,87,-1.0
86,3,88,-1.0
86,3,89,-1.0
86,3,90,-1.0
86,3,91,-1.0
86,3,92,-1.0
86,3,93,-1.0
86,3,94,-1.0
86,3,95,-1.0
86,4,76,167845.90681902922
86,4,77,158903.38647149707
86,4,78,-1.0
86,4,79,-1.0
86,4,80,-1.0
86,4,81,-1.0
86,4,82,-1.0
86,4,83,-1.0
86,4,84,-1.0
86,4,85,-1.0
86,4,86,-1.0
86,4,87,-1.0
86,4,88,-1.0
86,4,89,-1.0
86,4,90,-1.0
86,4,91,-1.0
86,4,92,-1.0
86,4,93,-1.0
86,4,94,-1.0
86,4,95,-1.0
86,5,76,173610.25388051328
86,5,77,168079.14227424155
86,5,78,-1.0
86,5,79,-1.0
86,5,80,-1.0
86,5,81,-1.0
86,5,82,-1.0
86,5,83,-1.0
86,5,84,-1.0
86,5,85,-1.0
86,5,86,-1.0
86,5,87,-1.0
86,5,88,-1.0
86,5,89,-1.0
